"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,4.5444123957728,0.39,0.028,0,"2","Cobll1"
0,5.73251094025392,0.375,0.013,0,"2","Lrp8"
0,5.4293486691665,0.375,0.014,0,"2","Itga1"
0,6.01890925877197,0.39,0.031,0,"2","Hmgcs2"
0,4.29835155461884,0.397,0.039,0,"2","Rhoj"
0,3.07528035721155,0.425,0.068,0,"2","Grb14"
0,3.52640080053492,0.385,0.028,0,"2","Nhsl1"
0,3.62230488016792,0.408,0.053,0,"2","Isg15"
0,5.14065201870294,0.377,0.023,0,"2","Mxra7"
0,3.1437603330678,0.419,0.065,0,"2","Tmem98"
0,3.17147049603477,0.401,0.05,0,"2","B230120H23Rik"
0,2.49964351903429,0.949,0.598,0,"2","Myl12b"
0,6.43151102804787,0.368,0.018,0,"2","Sgms2"
0,4.81892688561088,0.383,0.034,0,"2","Ehd2"
0,2.82641727799959,0.869,0.521,0,"2","Jund"
0,5.5997142192142,0.374,0.028,0,"2","Bok"
0,3.78248918420102,0.474,0.128,0,"2","Serpinb6a"
0,2.32427053772742,0.97,0.626,0,"2","Myl6"
0,3.6340591810065,0.393,0.051,0,"2","Gbp3"
0,2.27563734165823,0.91,0.569,0,"2","Atp5j"
0,3.34720956411874,0.459,0.118,0,"2","Mir24-2"
0,6.34147580765095,0.351,0.01,0,"2","Plscr4"
0,8.41266998022193,0.343,0.004,0,"2","Slc35f2"
0,5.09916760521495,0.348,0.009,0,"2","Mcf2l"
0,3.03359715997479,0.418,0.08,0,"2","Ppapdc2"
0,4.66657419212433,0.359,0.023,0,"2","Hdac7"
0,6.70005856268281,0.346,0.01,0,"2","Sgpp2"
0,4.38235211527321,0.356,0.022,0,"2","Ebf1"
0,5.03612737495066,0.359,0.025,0,"2","Nxn"
0,4.04268345154942,0.372,0.039,0,"2","Agrn"
0,5.37523378529089,0.337,0.004,0,"2","Arhgef15"
0,4.48494765446178,0.355,0.022,0,"2","Jag2"
0,3.77337977263281,0.406,0.074,0,"2","Ecm1"
0,3.26597478665306,0.383,0.053,0,"2","Vat1"
0,4.65550340993751,0.356,0.026,0,"2","Thsd1"
0,5.16598647020011,0.35,0.02,0,"2","Tmtc2"
0,2.5839594484025,0.394,0.067,0,"2","Sash1"
0,10.7363631617395,0.324,0.002,0,"2","Car5a"
0,4.44485831037165,0.369,0.049,0,"2","Cp"
0,8.30874635309828,0.323,0.004,0,"2","Fzd6"
0,7.0668654961078,0.321,0.002,0,"2","Snord35b"
0,3.86280184392491,0.346,0.027,0,"2","Abhd2"
0,7.15412984897084,0.324,0.006,0,"2","BC020535"
0,8.85599674840605,0.328,0.01,0,"2","Clec14a"
0,4.77693576404462,0.335,0.019,0,"2","Sh3rf1"
0,2.0473052569895,0.36,0.045,0,"2","Ddah1"
0,8.28991220911166,0.323,0.008,0,"2","Slc52a3"
0,3.88692514209174,0.347,0.034,0,"2","Cyp2d22"
0,6.11838396039711,0.323,0.011,0,"2","Sigirr"
0,3.86213563919018,0.346,0.036,0,"2","Fam13c"
0,2.79421779296693,0.388,0.079,0,"2","Pik3ip1"
0,4.50235255636483,0.329,0.022,0,"2","Tenc1"
0,7.18045624993528,0.311,0.005,0,"2","She"
0,7.32557915435403,0.317,0.012,0,"2","Edn1"
0,4.10131508856872,0.336,0.033,0,"2","A130022J15Rik"
0,6.49272183479668,0.311,0.009,0,"2","Rab11fip1"
0,10.5584662640357,0.301,0.002,0,"2","Cyyr1"
0,6.57976173724625,0.31,0.011,0,"2","Hrct1"
0,9.88048585702468,0.3,0.001,0,"2","Mir126"
0,4.71526284364577,0.31,0.011,0,"2","Nebl"
0,3.10984566579336,0.323,0.024,0,"2","Rasgrp2"
0,10.794155788322,0.301,0.003,0,"2","Edn3"
0,5.0205675306073,0.317,0.02,0,"2","Gpr124"
0,8.65359413970946,0.301,0.004,0,"2","Unc45b"
0,3.35743555549493,0.355,0.06,0,"2","Hbegf"
0,8.42932087434283,0.296,0.002,0,"2","Zic3"
0,5.58076798278075,0.305,0.013,0,"2","Pir"
0,4.6435381645817,0.311,0.019,0,"2","Tgfb2"
0,4.75271218274654,0.314,0.023,0,"2","Prdm16"
0,4.6825337428011,0.314,0.024,0,"2","St6galnac3"
0,4.65337452521045,0.315,0.027,0,"2","Caskin2"
0,5.49345503936171,0.305,0.017,0,"2","Osmr"
0,3.74863723274059,0.311,0.023,0,"2","Plcb1"
0,5.38294868111706,0.3,0.013,0,"2","Reck"
0,7.19092303758378,0.292,0.006,0,"2","Adcy4"
0,4.1064679325848,0.312,0.027,0,"2","Mcc"
0,6.38154391839373,0.29,0.005,0,"2","Notum"
0,4.85409101547899,0.3,0.015,0,"2","Plxna2"
0,4.85417711735823,0.299,0.014,0,"2","Sox13"
0,4.00252045855582,0.299,0.016,0,"2","Cx3cl1"
0,2.54179807601194,0.93,0.648,0,"2","Rpl38"
0,3.32726058471391,0.315,0.033,0,"2","Smtn"
0,12.5275963369493,0.285,0.003,0,"2","Slc38a5"
0,3.62641272235473,0.345,0.064,0,"2","Tnfrsf12a"
0,3.14170783362408,0.323,0.043,0,"2","Irf7"
0,4.0034037439101,0.302,0.022,0,"2","Ifit1"
0,3.25728314682625,0.338,0.059,0,"2","Fosl2"
0,6.31582462532718,0.288,0.009,0,"2","Dennd3"
0,9.13065282182174,0.283,0.004,0,"2","Erg"
0,5.56394421940178,0.285,0.008,0,"2","Fam55d"
0,7.0929840642422,0.283,0.006,0,"2","Tbx1"
0,1.84161845981137,0.96,0.685,0,"2","Ptma"
0,5.78780937454729,0.283,0.01,0,"2","Afap1l2"
0,3.56574916124514,0.323,0.052,0,"2","Arl4d"
0,4.49727746106458,0.287,0.016,0,"2","Tnfrsf19"
0,3.01591896980742,0.316,0.047,0,"2","Layn"
0,3.00723223307092,0.305,0.037,0,"2","Gbp2"
0,3.1558097637159,0.308,0.041,0,"2","Stom"
0,3.59034455488582,0.297,0.03,0,"2","Tspan12"
0,3.72772357621254,0.305,0.039,0,"2","Dennd5b"
0,9.50160361755354,0.271,0.006,0,"2","Dll4"
0,2.05412792569278,0.95,0.689,0,"2","Sod1"
0,4.79187295519553,0.27,0.01,0,"2","N4bp3"
0,7.01712759483344,0.26,0.001,0,"2","Mir150"
0,5.30132418830227,0.277,0.018,0,"2","Tcf7"
0,4.35975650193931,0.29,0.032,0,"2","Cxcr7"
0,3.33235764015073,0.298,0.041,0,"2","Tbc1d4"
0,3.8491884977948,0.275,0.019,0,"2","Lrrc49"
0,4.13788481220331,0.273,0.023,0,"2","Ldlrad3"
0,5.72106939765311,0.262,0.012,0,"2","Trim16"
0,3.61179729270733,0.275,0.026,0,"2","Tiam1"
0,4.55402035481867,0.264,0.015,0,"2","Pcdh1"
0,3.640202208032,0.275,0.028,0,"2","Rapgef3"
0,6.83912060894971,0.251,0.004,0,"2","Pgm5"
0,4.99168372662896,0.264,0.018,0,"2","Socs2"
0,3.10181546147997,0.283,0.038,0,"2","Lysmd2"
0,2.64251357082637,0.279,0.036,0,"2","Nr4a2"
0,6.36224665751199,0.25,0.008,0,"2","Cdkn2b"
0,5.62243287346895,0.263,0.022,0,"2","Ppic"
0,3.82893446055438,0.266,0.025,0,"2","Tnfsf10"
0,5.26982086420663,0.252,0.014,0,"2","Hey1"
0,3.46823755562784,0.265,0.028,0,"2","2900026A02Rik"
0,3.69635569034797,0.268,0.031,0,"2","St8sia4"
0,4.26279788291645,0.252,0.021,0,"2","Lrrc8c"
0,3.30760713694073,0.259,0.031,0,"2","Usp53"
0,3.81975589634854,0.252,0.03,0,"2","Plekhg1"
0,2.5356241766527,0.996,0.778,0,"2","Calm1"
0,1.83242381106479,0.938,0.749,0,"2","Gnas"
0,5.11698170179427,0.999,0.819,0,"2","Bsg"
0,1.21180644403882,0.983,0.964,0,"2","Ubb"
4.54071130623527e-317,1.61863217115199,0.974,0.797,1.04281975858999e-312,"2","Ly6e"
1.01905736042786e-314,1.36778178058721,0.722,0.304,2.34036713395863e-310,"2","Kif5b"
5.96989668373596e-313,2.34467773686144,0.591,0.205,1.3710464723868e-308,"2","Cyb5r3"
5.15290569628555e-309,3.105551227619,0.252,0.033,1.18341632220894e-304,"2","Syne2"
1.37089790445952e-306,2.39192268160812,0.687,0.293,3.14840412738174e-302,"2","Txn1"
2.06802606711946e-306,3.21129529622251,0.393,0.091,4.74942866574654e-302,"2","Efcab4a"
1.58220426232931e-301,2.98693732349963,0.352,0.071,3.63369030886548e-297,"2","Ets2"
5.56080892677112e-301,3.10556781562851,0.254,0.034,1.27709537812226e-296,"2","Tgtp2"
5.76808912765685e-301,2.15827656863479,0.897,0.64,1.32469934905767e-296,"2","Gng5"
1.93028485693981e-300,2.09964132642714,0.41,0.094,4.43309220244796e-296,"2","Rbpms"
5.32171204790829e-299,2.29464235756429,0.798,0.424,1.22218438892262e-294,"2","Uqcrb"
8.17591959648446e-298,2.3409197024046,0.468,0.127,1.87768169452862e-293,"2","Cnn2"
6.0704121338856e-296,2.66858752267235,0.42,0.103,1.39413085066817e-291,"2","Ephx1"
1.6058386503019e-295,2.00641219701736,0.334,0.062,3.68796904428334e-291,"2","Dnm3"
5.34435505219309e-295,3.00694238161037,0.356,0.074,1.22738458128666e-290,"2","Copz2"
9.12245246735413e-295,2.95921157731664,0.351,0.071,2.09506243365255e-290,"2","Prkch"
3.08798281214232e-291,3.06984006647557,0.354,0.074,7.09186132636606e-287,"2","Klf10"
4.98938030079755e-291,2.15870617522132,0.648,0.252,1.14586107988117e-286,"2","Bnip2"
9.10173086860324e-284,2.8522234589486,0.308,0.056,2.09030351128342e-279,"2","Kif1c"
9.77946593129992e-284,1.91307197330872,0.732,0.339,2.24595214578234e-279,"2","Sri"
2.01915202100511e-279,2.97890326097142,0.276,0.044,4.63718453144033e-275,"2","Lphn2"
2.97388718060919e-279,1.99649919839241,0.843,0.519,6.82982929898706e-275,"2","Pomp"
4.22047558108634e-279,1.79733421122252,0.823,0.424,9.69274421952289e-275,"2","Cd34"
1.46215405437902e-278,2.02855299758001,0.654,0.259,3.35798300128685e-274,"2","Jam2"
3.10991675997928e-276,2.1988532082387,0.71,0.33,7.14223483096842e-272,"2","Tspo"
1.31432225596403e-275,2.09931513152032,0.641,0.268,3.01847249304698e-271,"2","Tubb4b"
8.35802930662467e-271,1.92558435897614,0.805,0.45,1.91950501055942e-266,"2","Mt1"
1.42510479235247e-267,2.24705799222894,0.547,0.195,3.27289566611669e-263,"2","Pcmtd1"
3.73625863850792e-267,2.57390182049716,0.347,0.075,8.58069158919729e-263,"2","Ptprm"
1.0143316147477e-266,1.49782424318793,0.861,0.551,2.32951398642957e-262,"2","Chchd2"
1.61850442281556e-266,2.39636651776479,0.405,0.104,3.71705725743822e-262,"2","Gimap1"
2.54659416746235e-265,2.32025404042434,0.314,0.061,5.84850816499403e-261,"2","Gstm7"
3.76604774357452e-264,2.00529319976642,0.602,0.223,8.64910524789324e-260,"2","Ppp1r2"
4.80613635697565e-264,2.7079044364087,0.339,0.074,1.10377727574303e-259,"2","Cd320"
1.61417616863608e-263,2.59435900933039,0.523,0.175,3.70711698888961e-259,"2","Tgm2"
2.67116261697736e-260,1.28683980495153,0.959,0.877,6.13459206615021e-256,"2","Eif1"
7.47560519687827e-260,1.43287746330914,0.972,0.926,1.71684748951506e-255,"2","Rpl41"
1.30168792749796e-259,3.14004121881864,0.289,0.054,2.98945649429181e-255,"2","Spry1"
1.32105274266597e-259,2.28397020407387,0.537,0.185,3.03392972880668e-255,"2","Ceacam1"
1.52713898923628e-259,1.96855856763296,0.707,0.317,3.50722740268004e-255,"2","Ifnar1"
4.30188452925114e-258,2.49048765025596,0.413,0.109,9.87970800987818e-254,"2","Klhl5"
5.13279874065538e-256,2.72113672237406,0.292,0.055,1.17879855877892e-251,"2","Ctla2b"
3.57485094554501e-255,2.6726169347932,0.308,0.062,8.21000268153867e-251,"2","Serpinb9"
5.5586738763894e-255,1.69040501800843,0.485,0.151,1.27660504245159e-250,"2","S100a1"
2.26664905105813e-254,1.9282499815421,0.608,0.236,5.2055862106601e-250,"2","Grap"
5.9434345400037e-254,1.82308576658927,0.853,0.552,1.36496917645725e-249,"2","Ldha"
1.63806571426448e-253,1.62193899892153,0.864,0.552,3.76198171937979e-249,"2","Gpx4"
4.48379377003905e-252,2.16420340005139,0.398,0.104,1.02974807722717e-247,"2","Sept11"
3.40306553274365e-250,2.60215363354707,0.744,0.43,7.81548030249908e-246,"2","Zfp36"
1.85285664019328e-249,3.10467211196695,0.277,0.05,4.25527055986789e-245,"2","Oasl2"
2.63918548965427e-248,3.24913122926379,0.258,0.045,6.06115339554e-244,"2","Crem"
9.8321813827052e-248,2.47144774643347,0.537,0.192,2.25805877635208e-243,"2","Ppp1cb"
9.96227249786399e-248,2.56377109377541,0.334,0.075,2.28793550185944e-243,"2","Lima1"
2.13603858877764e-247,2.28074937072559,0.414,0.114,4.90562622298673e-243,"2","Crtap"
7.53102779016135e-247,2.56786734126778,0.286,0.055,1.72957584228846e-242,"2","Trim37"
2.65679478374421e-246,1.97053593643818,0.543,0.197,6.10159490034696e-242,"2","Cdk11b"
1.53825465158881e-243,2.18920118662504,0.643,0.278,3.53275563283885e-239,"2","Ets1"
7.83582798867999e-243,1.93654760804838,0.608,0.248,1.79957625588025e-238,"2","Notch1"
2.64800191442116e-242,2.98309390048727,0.267,0.049,6.08140119665963e-238,"2","Pqlc1"
6.01247246663832e-241,1.5034013484862,0.874,0.6,1.38082442668816e-236,"2","Ybx1"
1.17638718956539e-236,2.15481413575297,0.475,0.153,2.70169081955588e-232,"2","Apbb2"
4.10185171719844e-235,1.85627195205896,0.843,0.55,9.42031265371793e-231,"2","Btg2"
8.14235177903229e-235,2.13375112097444,0.432,0.129,1.86997250957256e-230,"2","Cenpb"
2.92492894821496e-234,2.82742899190431,0.254,0.045,6.71739182247048e-230,"2","Lass4"
3.26704196137837e-234,1.09962421151257,0.967,0.839,7.50308856850157e-230,"2","Hsp90ab1"
1.572242036748e-233,2.40059183360617,0.396,0.109,3.61081106159547e-229,"2","Calcrl"
3.15959351015061e-230,1.84493323403299,0.531,0.193,7.2563224554119e-226,"2","Tmod3"
1.76182873090761e-225,2.05077073790581,0.26,0.049,4.04621586340241e-221,"2","Nckap1"
1.59103117231756e-224,2.83296567929883,0.294,0.064,3.65396219034452e-220,"2","Mafk"
3.90809785426496e-223,2.83951058611218,0.44,0.145,8.9753375321049e-219,"2","Xaf1"
4.99025618997563e-223,1.81384031048996,0.584,0.24,1.1460622365898e-218,"2","Gna11"
5.20799431850581e-222,1.47389868898394,0.756,0.403,1.19606797518804e-217,"2","Fkbp1a"
2.0414218414693e-221,1.97521872492011,0.738,0.402,4.6883294011184e-217,"2","Dnaja1"
2.79980781969956e-221,2.81045159794238,0.322,0.078,6.43003863872202e-217,"2","Cdkn1c"
2.12493171266909e-220,1.84058082295257,0.622,0.272,4.88011817131584e-216,"2","Mtap4"
3.10982268739625e-220,2.63985458077839,0.27,0.054,7.14201878387422e-216,"2","Sema6a"
4.65611705829642e-220,3.13835722754447,0.349,0.092,1.06932384360836e-215,"2","Sos1"
1.9428129726521e-218,1.63739175654549,0.788,0.467,4.4618642729928e-214,"2","Ndufa4"
5.51020577846504e-217,2.19694450272711,0.502,0.189,1.26547385908228e-212,"2","Oaz2"
1.33786013214553e-216,2.00896921843234,0.6,0.259,3.07252957948543e-212,"2","Tjp1"
5.34910778090989e-216,1.41170226792641,0.331,0.077,1.22847609296376e-211,"2","Ttll7"
1.56188335678654e-212,1.34043465832819,0.867,0.595,3.58702131719598e-208,"2","Tuba1a"
4.52577599522957e-211,2.04937945172133,0.33,0.082,1.03938971506442e-206,"2","Arap2"
8.98195203191605e-210,2.01465970198431,0.482,0.171,2.06279510364984e-205,"2","Trim47"
9.450691329931e-210,1.8722603185693,0.436,0.141,2.17044577083195e-205,"2","Smpdl3a"
1.35681963981136e-208,2.7340225700584,0.273,0.058,3.11607198479077e-204,"2","Slc39a8"
1.08965786874558e-207,1.89086065181427,0.766,0.448,2.50250826136109e-203,"2","Shfm1"
3.90169067710071e-207,2.02491000574781,0.42,0.134,8.96062280902948e-203,"2","Rassf1"
1.5783917905092e-205,1.93595827784874,0.596,0.262,3.62493458608342e-201,"2","2900010M23Rik"
2.12648187135713e-205,2.66294648690139,0.323,0.082,4.88367826575878e-201,"2","Rasal2"
3.80576490608421e-205,1.59406019192341,0.766,0.449,8.74031968331299e-201,"2","Rab11a"
4.26718206553705e-205,1.18225308707789,0.936,0.841,9.80001033171239e-201,"2","Gnb1"
3.00053873257234e-202,1.79328149037416,0.669,0.35,6.89103725322564e-198,"2","Ifi27l1"
4.7495376661685e-201,2.03259287246757,0.4,0.124,1.09077882041226e-196,"2","Slc31a1"
3.010082892807e-200,2.27611793066711,0.777,0.536,6.91295637162055e-196,"2","Junb"
1.2621837610978e-198,1.89184146228672,0.558,0.236,2.8987312257372e-194,"2","H2afv"
1.17282214879857e-197,1.54567775461628,0.464,0.159,2.69350334693081e-193,"2","Osbpl1a"
1.22656579773185e-197,1.34021890268962,0.827,0.526,2.81693101107096e-193,"2","Cox6c"
5.45012947770282e-197,2.27738626824834,0.295,0.07,1.25167673584923e-192,"2","Gcnt2"
1.50353794764163e-196,2.1910112054454,0.42,0.139,3.45302525055377e-192,"2","Arhgef12"
1.60024419520685e-195,1.40658680369159,0.937,0.82,3.67512081871205e-191,"2","Actg1"
1.71392194984599e-195,0.387403142406628,0.528,0.194,3.93619315001629e-191,"2","Stmn1"
2.176992262292e-195,1.32776965838397,0.87,0.636,4.9996804295798e-191,"2","H3f3a"
5.43575099555393e-195,3.10472849816006,0.317,0.086,1.24837457363891e-190,"2","Gadd45g"
2.58162187328843e-194,2.91413315273162,0.28,0.065,5.92895279419421e-190,"2","Ppm1f"
4.62491356458721e-194,2.09399356880551,0.296,0.072,1.0621576492431e-189,"2","Cdc42ep4"
1.29470660164107e-192,1.66774770638979,0.851,0.566,2.97342318132888e-188,"2","Cox6a1"
1.64484515567943e-192,1.11471355762887,0.953,0.843,3.77755138453337e-188,"2","Rps19"
5.64956709287294e-188,2.0944430892325,0.319,0.085,1.2974795785492e-183,"2","Ubxn2a"
6.90112894763188e-188,1.88700107843053,0.465,0.169,1.58491327411314e-183,"2","Foxo1"
1.53553791128381e-186,2.25630900061731,0.277,0.066,3.5265163670544e-182,"2","Vcl"
1.18685772397038e-185,1.57839656613038,0.638,0.304,2.72573744887037e-181,"2","Cd151"
1.53314612407763e-185,1.89219985947932,0.437,0.156,3.52102338855669e-181,"2","Spr"
2.3313756294542e-184,1.22554681934906,0.256,0.057,5.35423727060451e-180,"2","Baiap2"
3.30292537632209e-184,2.75904930529806,0.259,0.059,7.58549841926131e-180,"2","Rbms2"
4.11294499759339e-184,1.28483833116297,0.447,0.156,9.44578948147299e-180,"2","Insig1"
6.33725965964997e-184,2.18767637032475,0.306,0.081,1.45541505343521e-179,"2","Usp18"
1.15359385491767e-183,2.25913350928796,0.372,0.115,2.64934364720391e-179,"2","Nampt"
1.42823047359339e-183,2.52105421368546,0.329,0.091,3.28007410565458e-179,"2","Prickle1"
1.68164176452561e-183,1.83920666194904,0.3,0.078,3.86205847640951e-179,"2","Npdc1"
1.24273068300412e-181,2.44352680040137,0.328,0.093,2.85405528658726e-177,"2","Phactr4"
3.72280738541246e-181,1.8804910719527,0.438,0.157,8.54979944133825e-177,"2","Anxa7"
1.21480592890068e-180,2.53550408193861,0.288,0.073,2.7899232963133e-176,"2","Mesdc1"
1.99639143184566e-180,1.20239619715286,0.88,0.641,4.58491256237674e-176,"2","Zfp36l1"
2.83781842355108e-180,1.54874411317667,0.664,0.342,6.51733379152742e-176,"2","Hprt"
1.15710309955473e-178,1.34766927673669,0.84,0.553,2.6574029784374e-174,"2","Klf13"
1.26368990574694e-178,0.836952020926746,0.772,0.437,2.90219023753842e-174,"2","Ywhaq"
1.70551423713424e-178,2.18633888510701,0.457,0.174,3.91688399700249e-174,"2","Tmem123"
2.27562962271002e-178,2.27872928842757,0.302,0.081,5.22621099151582e-174,"2","Cast"
4.39973916008873e-178,0.838637116876646,0.962,0.934,1.01044409550598e-173,"2","Gm1821"
1.10684458215589e-177,0.853909134280479,0.975,0.949,2.54197926737922e-173,"2","Ppia"
1.49528447656873e-177,1.3480902121787,0.312,0.082,3.43407032888774e-173,"2","C920021L13Rik"
2.42383223278535e-177,2.08552538471055,0.339,0.099,5.56657310581482e-173,"2","Agfg1"
2.75939541992899e-177,2.30597252160223,0.487,0.211,6.33722752140891e-173,"2","Ccnd3"
1.87897855239429e-175,1.69776028846381,0.838,0.577,4.31526214342872e-171,"2","Sec62"
6.12798277091053e-175,2.51130114355976,0.36,0.117,1.40735252316731e-170,"2","Vamp5"
1.01112912883684e-174,1.94307677260283,0.383,0.126,2.32215915728669e-170,"2","Pdlim5"
1.62418145658342e-174,2.07659970856253,0.388,0.132,3.73009513318948e-170,"2","Klf7"
3.73525888987881e-174,1.64696514494871,0.784,0.513,8.57839556649567e-170,"2","Tceb2"
5.22470782822085e-174,2.39273684848246,0.298,0.08,1.1999063998292e-169,"2","Wwc2"
7.1446292222842e-173,1.96252080006873,0.768,0.459,1.64083554718979e-168,"2","Uqcr11"
3.74852910763876e-172,1.46944166027913,0.26,0.06,8.60887194860317e-168,"2","Tmeff1"
2.45963438060764e-171,1.75200386290539,0.39,0.132,5.6487963185035e-167,"2","Ctnnbip1"
6.95984181207545e-171,1.48933937590456,0.613,0.293,1.59839727056125e-166,"2","Jup"
5.69976683114007e-170,1.42143903288864,0.648,0.341,1.30900845043963e-165,"2","Map1lc3a"
8.26597533034151e-170,1.11586252440994,0.936,0.823,1.89836389436623e-165,"2","Tpt1"
9.69575352996363e-170,1.7278124019676,0.478,0.189,2.22672675569145e-165,"2","Tnfaip1"
4.52926373864995e-169,1.73912945557627,0.459,0.176,1.04019071021835e-164,"2","Midn"
7.32468474050024e-169,1.98740952297722,0.277,0.07,1.68218709750328e-164,"2","Inf2"
7.87906715286273e-168,2.10427289157366,0.316,0.091,1.80950656232645e-163,"2","Ppp1r13b"
1.16501789257344e-167,2.30427595819383,0.256,0.062,2.67558009208416e-163,"2","Cpt1a"
1.36128031605393e-165,1.70527121610244,0.419,0.15,3.12631637384945e-161,"2","Epn2"
2.84696592825861e-164,1.54804691467868,0.679,0.382,6.53834195083873e-160,"2","Srp14"
9.16389473624935e-164,2.11207777496478,0.329,0.1,2.10458006512703e-159,"2","Cyth3"
6.76934650474541e-162,2.07436834193733,0.344,0.111,1.55464811827983e-157,"2","2210013O21Rik"
1.67684864895177e-161,1.52140366656029,0.669,0.372,3.85105060718264e-157,"2","Cox5a"
5.32498019006955e-161,1.17037389714399,0.441,0.167,1.22293495045137e-156,"2","Msi2"
8.63675333933921e-161,1.04982577570162,0.848,0.537,1.98351677191264e-156,"2","Tcf4"
8.67064859551449e-161,1.16906285821539,0.456,0.178,1.99130115644586e-156,"2","Gabarapl1"
2.82751325647694e-160,1.87749768283011,0.394,0.141,6.49366694482495e-156,"2","Csda"
1.31714450052231e-159,1.38139952144911,0.413,0.155,3.02495405989953e-155,"2","Klc1"
5.16657621928909e-159,1.61338957146913,0.361,0.117,1.18655589452193e-154,"2","Rtp4"
4.3348409469576e-158,1.40230254168508,0.512,0.222,9.95539571878283e-154,"2","Id2"
4.56177951586155e-156,2.11023412159877,0.379,0.133,1.04765828361276e-151,"2","Nfe2l1"
1.79790788410895e-155,2.40075111947012,0.311,0.096,4.1290752466446e-151,"2","Nfkbiz"
5.49913832539206e-155,2.41156629627219,0.27,0.073,1.26293210780954e-150,"2","Csrnp1"
3.07948331824828e-154,1.25492643455652,0.735,0.448,7.07234138868899e-150,"2","Bnip3l"
6.97639657111044e-154,2.23648174985704,0.356,0.12,1.60219923652122e-149,"2","Insr"
2.3085085531984e-151,1.71741238724587,0.528,0.244,5.30172074327545e-147,"2","Cd2ap"
7.92483127272667e-151,1.94348420342701,0.291,0.084,1.82001675009441e-146,"2","Amotl1"
8.3092460333769e-151,1.6369204776238,0.572,0.287,1.90830144402534e-146,"2","Atf4"
6.37247139136489e-150,2.56322607845193,0.286,0.084,1.46350177974086e-145,"2","Tmem205"
1.00873420806219e-149,1.23711108879802,0.771,0.504,2.31665898223562e-145,"2","Atp5h"
1.8745322023167e-149,2.22967454288693,0.296,0.088,4.30505065584054e-145,"2","Rusc2"
2.00799134658147e-149,1.34715724993207,0.707,0.407,4.61155292655901e-145,"2","Arf6"
2.40961719237868e-147,0.870939228063477,0.963,0.877,5.53392684401687e-143,"2","H3f3b"
2.81173699849723e-147,1.48501813651264,0.541,0.259,6.45743519074873e-143,"2","Chmp5"
4.74828701219951e-147,1.25050081542491,0.388,0.14,1.09049159522174e-142,"2","D0H4S114"
1.14771936092361e-146,2.52258565447879,0.26,0.071,2.63585228429716e-142,"2","Unc119b"
1.29473335856447e-146,2.29699529736593,0.449,0.199,2.97348463127916e-142,"2","Egr1"
1.42880133712378e-146,1.63701968671455,0.574,0.284,3.28138515083847e-142,"2","Nhp2l1"
1.80183536898692e-144,1.27222540790439,0.69,0.405,4.13809510841536e-140,"2","Cox7a2"
6.93221504991093e-143,1.46049446910732,0.689,0.415,1.59205250836254e-138,"2","Nme2"
3.45134096071204e-141,1.83907725099882,0.303,0.096,7.92634965037127e-137,"2","Bola3"
5.6560642289598e-141,1.83902102220117,0.303,0.094,1.29897171082291e-136,"2","Triobp"
5.97321181500521e-141,1.94009362590104,0.407,0.16,1.3718078254341e-136,"2","Pfdn1"
7.83226036960423e-141,1.11773719245483,0.868,0.702,1.79875691648331e-136,"2","Akr1a1"
1.75968309385162e-140,2.06142580497122,0.285,0.085,4.04128819333963e-136,"2","Hipk3"
1.82486609074931e-140,1.40370559335879,0.657,0.366,4.19098746401487e-136,"2","Rdx"
